Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tre' Morgan","TBR",6,28,24,6,4,1,0,0,3,3,3,0,6,0,0,0,,0,0,0.245964,0.110932,0.206481,0.537252,0.336761,0.357797,0.309148,0.694558,0.111833,4.17585,0.300693,0,-0.04362,3.21958,-0.088832,96.6217,-0.04362,0.0870968,-0.15510688349604607,-0.41290322691202164,0.0404855,999,,,,,,,21.5,3.583333333,21.5,3.583333333,,,,,,,,,,,,,,,,,,,"Tre' Morgan","sa3022919",691003
"Gabriel Rincones Jr.","PHI",8,35,31,7,4,1,0,1,4,4,4,0,10,0,0,0,,1,0,0.216334,0.10155,0.271651,0.373824,0.304531,0.370474,0.297046,0.675005,0.15414,4.85747,0.274444,-0.00321402,0.00807308,3.6806,-0.454915,87.461,0.00485906,0.10125,-0.5152887450531125,-0.2737499997019768,0.0384101,999,,,,,,,34.4,4.3,34.4,4.3,,,,,,,,,,,,,,,,,,,"Gabriel Rincones Jr.","sa3020758",687282
"Willie MacIver","TEX",3,13,11,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.226454,0.0772562,0.266972,0.28938,0.296854,0.353623,0.287714,0.650477,0.127169,4.73421,0.294114,-0.00130045,-0.000504033,1.24907,-0.263352,84.1448,-0.00180448,0.00690852,-0.2410010356688872,0.2569085229188204,0.0380135,999,,,,,,,11.7,3.9,11.7,3.9,,,,,,,,,,,,,,,,,,,"Willie MacIver","24641",680862
"Shay Whitcomb","HOU",3,14,13,3,2,1,0,1,2,2,1,0,4,0,0,0,,0,0,0.223709,0.0700012,0.297047,0.235657,0.286232,0.393017,0.295115,0.679249,0.169308,4.71213,0.28511,-0.00235686,0.00737164,1.45028,-0.203924,88.4125,0.00501478,0.0219411,-0.18618601420894265,0.0719410628080368,0.0376113,999,,,,,,,19.1,6.366666666,19.1,6.366666666,,,,,,,,,,,,,,,,,,,"Shay Whitcomb","27789",694376
"Paul DeJong","NYY",5,21,19,4,2,1,0,1,2,3,1,0,7,0,0,0,,0,0,0.204285,0.0623585,0.319844,0.194965,0.26232,0.364778,0.273529,0.627098,0.160493,3.47233,0.263781,-0.0150621,-0.0212875,1.80739,-0.67392,74.0959,-0.0363496,0.146954,-0.6775003150105476,0.3219536393880844,0.0375732,999,,,,,,,18.7,3.74,18.7,3.74,,,,,,,,,,,,,,,,,,,"Paul DeJong","18015",657557
"Nick Madrigal","LAA",3,14,13,3,3,1,0,0,1,1,1,0,2,0,0,0,,0,0,0.26159,0.0531238,0.109903,0.483371,0.318027,0.34026,0.293375,0.658287,0.0786695,4.64132,0.291024,-0.00608878,0.000774687,1.43052,-0.223692,85.461,-0.00531409,0.0700457,-0.24521606275811791,0.12004571780562401,0.0364935,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Nick Madrigal","20521",663611
"Max Schuemann","NYY",3,14,12,3,2,0,0,0,2,1,1,0,3,0,0,0,,0,0,0.229229,0.103649,0.230642,0.449393,0.322754,0.3357,0.296533,0.658455,0.106471,5.34322,0.291803,-0.00189786,0.0096369,1.46641,-0.187796,89.9428,0.00773904,-0.0756655,-0.15821050060912967,0.024334482848644257,0.0356028,999,,,,,,,7.8,2.6,7.8,2.6,,,,,,,,,,,,,,,,,,,"Max Schuemann","24488",680474
"Tyler Callihan","PIT",8,35,32,7,5,1,0,1,4,3,3,0,10,0,0,0,,1,0,0.228544,0.0741389,0.277998,0.266689,0.291349,0.351552,0.28363,0.642901,0.123009,5.73717,0.306255,-0.00451519,0.0322461,3.29935,-0.836171,77.9971,0.0277309,0.0417874,-0.8849984407424927,0.06678740680217743,0.0354254,999,,,,,,,30.4,3.8,30.4,3.8,,,,,,,,,,,,,,,,,,,"Tyler Callihan","27497",682997
"Trey Sweeney","DET",3,14,13,3,2,1,0,0,2,1,1,0,4,0,0,0,,0,0,0.22361,0.0845989,0.26782,0.31588,0.294279,0.357678,0.287106,0.651957,0.134069,4.9943,0.287487,-0.00412147,0.000601596,1.35926,-0.294951,82.0699,-0.00351987,0.0077936,-0.2993784367572516,0.15779360104352236,0.0348141,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Trey Sweeney","29575",700242
"Mason McCoy","SDP",6,28,25,5,3,1,0,0,3,2,2,0,9,0,0,0,,1,0,0.203171,0.080106,0.313265,0.255713,0.271649,0.310347,0.258892,0.581996,0.107176,5.56333,0.288805,-0.00190109,0.0274415,2.0771,-1.23132,66.6728,0.0255405,0.184781,-1.0804476905614138,0.48478084802627563,0.0343668,999,,,,,,,13.8,2.3,13.8,2.3,,,,,,,,,,,,,,,,,,,"Mason McCoy","22232",669200
"Pedro León","PHI",10,42,38,8,5,2,0,1,5,5,3,0,13,1,0,0,,1,1,0.216893,0.0735765,0.311764,0.236001,0.288107,0.376026,0.291283,0.664133,0.159133,5.63717,0.291462,-0.019347,-0.00826344,4.22019,-0.742438,83.5127,-0.0276105,-0.179012,-0.8483277335762978,-0.2290116474032402,0.0327411,999,,,,,,,33.1,3.31,33.1,3.31,,,,,,,,,,,,,,,,,,,"Pedro Leon","27781",694175
"Jonah Bride","TEX",3,14,12,3,2,1,0,0,1,1,2,0,3,0,0,0,,0,0,0.217832,0.120996,0.229699,0.526757,0.321109,0.333388,0.294716,0.654497,0.115556,2.43833,0.270993,-0.00538519,-0.0255639,1.44575,-0.208454,88.9681,-0.0309491,-0.0076259,-0.21298317424952984,0.042374104261398315,0.0318446,999,,,,,,,13.7,4.566666666,13.7,4.566666666,,,,,,,,,,,,,,,,,,,"Jonah Bride","24703",681146
"Luis Vázquez","BAL",3,14,13,3,2,1,0,0,1,2,1,0,3,0,0,0,,0,0,0.233367,0.0611497,0.244963,0.249628,0.290495,0.361581,0.286492,0.652076,0.128214,4.12828,0.290955,-0.000942354,-0.0259764,1.35227,-0.301934,83.3418,-0.0269187,0.0299376,-0.3017893433570862,0.1299375593662262,0.0317174,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Luis Vazquez","23442",676679
"Zac Veen","COL",28,119,108,27,18,5,1,3,14,13,9,0,28,1,1,0,,4,1,0.249925,0.0748062,0.235445,0.317723,0.31136,0.395183,0.307969,0.706543,0.145258,5.87959,0.309109,-0.00792695,0.0792366,13.5694,-0.491356,82.9012,0.0713097,-0.0534757,-2.340296156704426,-1.3284758254885674,0.0297102,742.0399780273438,,,,,,,126.4,4.514285714,126.4,4.514285714,,,,,,,,,,,,,,,,,,,"Zac Veen","27770",691728
"Justin Turner",,42,182,160,39,27,8,0,4,19,19,17,0,35,3,2,0,,1,0,0.243756,0.092926,0.194245,0.478395,0.323128,0.369346,0.306138,0.692474,0.12559,2.79392,0.285262,-0.480782,-0.270506,20.4826,-1.02209,95.0092,-0.751288,0.00173608,-1.8248578906059265,-4.04826410789974,0.0293169,999,,,,,,,181.1,4.311904761,181.1,4.311904761,,,,,,,,,,,,,,,,,,,"Justin Turner","5235",457759
"Vidal Bruján","NYM",5,21,19,4,3,1,0,0,2,2,2,0,4,0,0,0,,1,0,0.226674,0.0789621,0.208026,0.379579,0.296247,0.328206,0.277077,0.624453,0.101532,5.03461,0.276239,0.0097806,-0.0486206,1.86788,-0.613427,78.6928,-0.03884,-0.0280941,-0.5691616162657738,0.14690592512488365,0.0282812,999,,,,,,,14.2,2.84,14.2,2.84,,,,,,,,,,,,,,,,,,,"Vidal Brujan","20536",660644
"Eduardo Valencia","DET",2,6,6,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.237101,0.0707989,0.22769,0.310944,0.296793,0.400091,0.302177,0.696883,0.16299,2.90972,0.276426,-0.000819777,-0.00826123,0.699684,-0.0565254,92.4514,-0.009081,-0.0122727,-0.06602147594094276,0.11272727232426405,0.0273157,999,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Eduardo Valencia","sa3006622",680664
"Brett Sullivan","COL",13,51,47,11,7,2,1,1,5,5,4,0,9,0,1,0,,1,0,0.236357,0.0698821,0.168741,0.414138,0.292501,0.36607,0.287503,0.658571,0.129712,5.47588,0.269595,-0.0163992,-0.024921,4.9875,-1.06217,68.8813,-0.0413203,-0.238692,-1.9296845868229866,0.761307880282402,0.0272374,999,,,,,,,49.4,3.8,49.4,3.8,,,,,,,,,,,,,,,,,,,"Brett Sullivan","18217",664954
"Mark Canha","TEX",15,63,55,13,9,3,0,1,6,6,6,0,13,2,1,0,,1,0,0.235918,0.090925,0.208339,0.436429,0.324372,0.349213,0.300846,0.673585,0.113295,3.30678,0.285634,-0.0656954,-0.0665429,6.81945,-0.624485,93.1909,-0.132238,-0.342982,-0.6378337144851685,-1.2679817378520966,0.0268613,999,,,,,,,61.8,4.12,61.8,4.12,,,,,,,,,,,,,,,,,,,"Mark Canha","11445",592192
"Tomás Nido","DET",3,13,12,3,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.229606,0.0438867,0.252771,0.173622,0.269227,0.340868,0.267363,0.610096,0.111262,2.78928,0.289575,-0.0177222,-0.0136808,1.03757,-0.474846,68.4696,-0.031403,0.0322565,-0.5070794448256493,0.28225645050406456,0.0268043,999,,,,,,,7.8,2.6,7.8,2.6,,,,,,,,,,,,,,,,,,,"Tomas Nido","13755",621512
"Enmanuel Valdez","PIT",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.238083,0.0946773,0.222753,0.425033,0.313285,0.405486,0.313632,0.718771,0.167404,3.94108,0.280212,-0.000993879,-0.00688831,0.830382,0.00327854,98.5496,-0.00788219,0.0201629,-0.019915247336030006,0.045162903144955635,0.0264109,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Enmanuel Valdez","21716",665839
"Spencer Jones","NYY",5,21,19,4,2,1,0,1,3,3,2,0,8,0,0,0,,1,0,0.222748,0.078752,0.376583,0.209123,0.2887,0.410388,0.302479,0.699088,0.18764,5.95882,0.325695,-0.00176658,0.0219935,2.30099,-0.180319,94.0386,0.0202269,-0.11745,-0.12732236459851265,-0.34245000034570694,0.0258864,999,,,,,,,23.6,4.72,23.6,4.72,,,,,,,,,,,,,,,,,,,"Spencer Jones","sa3019969",682987
"Nick Sogard","BOS",5,21,18,5,3,1,0,0,2,2,2,0,4,0,0,0,,0,0,0.244282,0.105296,0.211916,0.496873,0.328877,0.340074,0.300133,0.66895,0.0957918,4.40389,0.308215,-0.0139937,-0.010488,2.26098,-0.220329,87.0978,-0.0244817,-0.102576,-0.34382326528429985,-0.12757633253932,0.02572,999,,,,,,,18.9,3.78,18.9,3.78,,,,,,,,,,,,,,,,,,,"Nick Sogard","25483",686765
"Brandon Valenzuela","TOR",3,13,12,2,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.202952,0.0825898,0.269451,0.306511,0.272082,0.328218,0.265352,0.6003,0.125266,3.18487,0.258299,-0.00110686,-0.0140966,1.01667,-0.49575,67.9385,-0.0152034,0.0580755,-0.49889331962913275,0.3080754727125168,0.0255513,999,,,,,,,2.2,0.733333333,2.2,0.733333333,,,,,,,,,,,,,,,,,,,"Brandon Valenzuela","sa3005729",678218
"Kyren Paris","LAA",3,14,12,3,2,0,0,0,2,1,1,0,5,0,0,0,,1,0,0.205171,0.0928204,0.335496,0.276666,0.288751,0.352931,0.284293,0.641682,0.147761,6.95697,0.291875,0,0.0456365,1.32728,-0.326925,79.2047,0.0456365,0.0123419,-0.2974986620247364,0.06234188191592693,0.0252405,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Kyren Paris","26420",677347
"Kyle Farmer","ATL",6,28,26,6,4,1,0,1,3,3,2,0,6,1,0,0,,0,0,0.233138,0.060031,0.223631,0.268437,0.291721,0.357972,0.285938,0.649692,0.124833,3.27138,0.282792,-0.010672,-0.0642224,2.69195,-0.616466,80.9908,-0.0748944,-0.0817753,-0.7057291939854622,0.018224678933620453,0.0249706,999,,,,,,,28.9,4.816666666,28.9,4.816666666,,,,,,,,,,,,,,,,,,,"Kyle Farmer","14813",571657
"Garrett Stubbs","PHI",5,19,17,4,3,1,0,0,2,2,2,0,5,0,0,0,,0,0,0.22188,0.0803231,0.245491,0.327194,0.294652,0.326301,0.276495,0.620953,0.104422,4.44324,0.283491,-0.00919706,-0.0115724,1.69871,-0.56992,73.3826,-0.0207695,-0.0478591,-0.6264743003994226,0.3271408900618553,0.0245556,999,,,,,,,14.3,2.86,14.3,2.86,,,,,,,,,,,,,,,,,,,"Garrett Stubbs","18067",596117
"Drew Waters","KCR",3,14,13,3,2,1,0,0,2,1,1,0,4,0,0,0,,0,0,0.229009,0.0771627,0.294856,0.261696,0.294643,0.373475,0.292629,0.668119,0.144467,6.63262,0.313352,-0.00115517,0.00450625,1.42203,-0.232173,83.1085,0.00335109,-0.0169064,-0.2753697382286191,0.033093590289354324,0.0245121,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Drew Waters","20505",671221
"Victor Mesa Jr.","TBR",3,14,13,3,2,1,0,0,1,2,1,0,3,0,0,0,,0,0,0.233229,0.0707257,0.210398,0.336151,0.291745,0.36917,0.289708,0.660915,0.135941,4.36077,0.275379,0.00104258,-0.0109386,1.38883,-0.265373,83.2309,-0.00989603,-0.0062584,-0.28659691475331783,0.04374159732833505,0.0244529,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Victor Mesa Jr.","25999",683748
"Shane McGuire","ATH",3,13,11,2,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.211098,0.107557,0.246728,0.435936,0.30346,0.29343,0.272145,0.59689,0.0823318,3.29325,0.277635,-0.00251862,-0.0126574,1.08727,-0.42515,69.1951,-0.015176,0.0226047,-0.4799078479409218,0.27260465174913406,0.0238646,999,,,,,,,3.2,1.066666666,3.2,1.066666666,,,,,,,,,,,,,,,,,,,"Shane McGuire","sa3017284",676063
"Cameron Cauley","TEX",5,21,19,4,3,1,0,0,2,2,1,0,6,0,0,0,,1,0,0.216507,0.0670709,0.296469,0.226232,0.271722,0.352443,0.273146,0.624165,0.135935,6.37607,0.291221,0,0.0329487,1.80086,-0.680454,74.1091,0.0329487,-0.112974,-0.6078756339848042,0.11202630400657654,0.0232184,999,,,,,,,11.2,2.24,11.2,2.24,,,,,,,,,,,,,,,,,,,"Cameron Cauley","sa3017167",695508
"Eric Haase","SFG",3,13,12,3,2,0,0,0,1,1,1,0,4,0,0,0,,0,0,0.217917,0.0673302,0.315303,0.213541,0.273799,0.349073,0.2733,0.622872,0.131156,2.98144,0.29621,-0.00434225,-0.00895924,1.09927,-0.413146,75.1981,-0.0133015,-0.0220791,-0.3895627297461033,0.22792093269526958,0.0231634,999,,,,,,,7.8,2.6,7.8,2.6,,,,,,,,,,,,,,,,,,,"Eric Haase","14111",606992
"Blake Dunn","CIN",5,21,18,4,3,1,0,0,2,2,2,0,6,1,0,0,,1,0,0.231801,0.0893897,0.288401,0.309949,0.319694,0.340637,0.296805,0.660331,0.108836,5.74388,0.321373,-0.000234,0.0414837,2.20425,-0.277061,84.0261,0.0412497,-0.0922041,-0.3563295267522335,-0.11720412597060204,0.0230348,999,,,,,,,18.2,3.64,18.2,3.64,,,,,,,,,,,,,,,,,,,"Blake Dunn","29487",694362
"Jeferson Quero","MIL",2,6,6,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.226947,0.0755276,0.195003,0.387315,0.291195,0.363897,0.288046,0.655093,0.136951,3.23147,0.257708,0,-0.00378979,0.626259,-0.12995,83.6608,-0.00378979,0.0146386,-0.12772788479924202,0.13963855430483818,0.023004,999,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Jeferson Quero","sa3015407",691620
"Trei Cruz","DET",3,14,12,3,2,1,0,0,2,1,2,0,4,0,0,0,,0,0,0.217576,0.11743,0.258557,0.454172,0.312144,0.339001,0.290926,0.651145,0.121426,4.77728,0.285286,-0.00242358,-0.0219341,1.40267,-0.251538,84.7008,-0.0243577,-0.0803193,-0.27680351957678795,0.019680671393871307,0.0229931,999,,,,,,,13.7,4.566666666,13.7,4.566666666,,,,,,,,,,,,,,,,,,,"Trei Cruz","sa3014420",669360
"Hao-Yu  Lee","DET",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.233209,0.0807642,0.220024,0.367069,0.305012,0.37225,0.297563,0.677263,0.139042,5.73617,0.281793,0,0.00293701,0.739055,-0.0880488,89.2728,0.00293701,0.03915,-0.0855658131185919,0.0641499999910593,0.0224589,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Hao-Yu  Lee","sa3017863",701678
"Mickey Gasper","BOS",2,6,6,1,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.238096,0.10168,0.18945,0.536709,0.328421,0.368325,0.310147,0.696746,0.130229,3.63369,0.277844,-0.00211837,-0.00252477,0.7411,-0.0151091,93.9966,-0.00464313,-0.0432885,-0.04992747865617275,0.08171147480607033,0.0221696,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Mickey Gasper","24759",681508
"Jonatan Clase","TOR",3,14,13,3,2,1,0,0,2,1,1,0,4,0,0,0,,1,0,0.223542,0.0832284,0.277957,0.299429,0.293149,0.359816,0.287708,0.652965,0.136274,6.54195,0.295072,0.00197981,0.0471141,1.36609,-0.288115,83.3386,0.0490939,0.00831193,-0.22582976892590523,-0.04168807342648506,0.0219296,999,,,,,,,11.6,3.866666666,11.6,3.866666666,,,,,,,,,,,,,,,,,,,"Jonatan Clase","26599",682729
"Kevin Newman","KCR",3,14,13,3,2,1,0,0,2,1,1,0,2,0,0,0,,0,0,0.254306,0.0549683,0.170711,0.321996,0.299412,0.351091,0.285861,0.650503,0.0967849,4.73798,0.298694,0.00539178,0.00347584,1.3451,-0.30911,78.4458,0.00886762,0.028219,-0.3467904357239604,0.07821903750300407,0.0218218,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Kevin Newman","17696",621028
"Reese McGuire","MIL",2,6,6,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.223522,0.0588101,0.232252,0.253216,0.273652,0.351005,0.273447,0.624657,0.127483,3.14739,0.267782,-0.00544806,-0.0035273,0.550398,-0.205811,73.6598,-0.00897536,0.0287128,-0.2087747184559703,0.1537128072232008,0.0203125,999,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Reese McGuire","15674",624512
"Ben Rortvedt","NYM",3,13,11,2,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.201949,0.0903072,0.269349,0.335279,0.285474,0.306462,0.267092,0.591936,0.104513,2.37786,0.265989,-0.00505104,-0.0255754,1.03476,-0.477662,71.8531,-0.0306264,-0.0412024,-0.45763326063752174,0.208797637373209,0.0202716,999,,,,,,,3.2,1.066666666,3.2,1.066666666,,,,,,,,,,,,,,,,,,,"Ben Rortvedt","20287",666163
"César Prieto","STL",3,14,13,3,2,1,0,0,1,1,1,0,2,0,0,0,,0,0,0.256339,0.0463218,0.149977,0.30886,0.298705,0.364004,0.29046,0.66271,0.107665,4.11876,0.290627,-0.00231213,-0.0393866,1.39738,-0.256826,86.7078,-0.0416988,-0.0574655,-0.26225410401821136,-0.007465478032827377,0.0200598,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Cesar Prieto","30163",693409
"RJ Schreck","TOR",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.216977,0.113721,0.242857,0.468264,0.322265,0.386307,0.313635,0.708572,0.16933,4.32377,0.260317,-0.000534127,-0.00520714,0.830401,0.00329735,101.199,-0.00574127,0.0233654,0.004151481203734875,-0.051634619012475014,0.0197919,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"RJ Schreck","sa3022602",702302
"Max Anderson","DET",2,7,7,2,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.251158,0.0506819,0.172267,0.294206,0.294931,0.390545,0.296041,0.685476,0.139387,3.51117,0.281839,-0.000280057,-0.0111323,0.730405,-0.0966994,88.2243,-0.0114124,0.036,-0.108565803617239,0.060999998822808266,0.0197834,999,,,,,,,4.2,2.1,4.2,2.1,,,,,,,,,,,,,,,,,,,"Max Anderson","sa3022567",801194
"Akil Baddoo","MIL",3,14,12,3,2,1,0,0,2,2,2,0,4,0,0,0,,0,0,0.22404,0.107671,0.27622,0.389803,0.310048,0.382064,0.303909,0.692113,0.158024,6.22021,0.290919,0.0103339,0.0153553,1.55025,-0.103962,94.5271,0.0256893,-0.0612039,-0.06512188166379929,-0.21120386198163033,0.0193839,999,,,,,,,13.7,4.566666666,13.7,4.566666666,,,,,,,,,,,,,,,,,,,"Akil Baddoo","22168",668731
"Jared Young","NYM",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.237373,0.0941335,0.242034,0.388926,0.320222,0.412281,0.320528,0.732503,0.174908,4.38692,0.285215,-0.00261021,-0.00637941,0.869577,0.0424731,108.458,-0.00898962,-0.0346755,0.06118541304022074,-0.10967553406953812,0.0188666,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Jared Young","20404",676724
"Nacho Alvarez Jr.","ATL",2,7,6,1,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.238384,0.0844399,0.212552,0.397267,0.316966,0.333298,0.291951,0.650264,0.0949146,3.53725,0.296815,-0.00244273,-0.00710238,0.707162,-0.119942,85.11,-0.00954511,0.00891956,-0.13307915069162846,0.08391956612467766,0.0187981,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Nacho Alvarez Jr.","31765",805373
"A.J. Vukovich","ARI",5,21,19,5,3,1,0,1,2,2,1,0,6,0,0,0,,0,0,0.235895,0.0660204,0.300996,0.21934,0.290055,0.382849,0.292653,0.672903,0.146954,4.29525,0.316562,-0.000846968,-0.0289774,2.13345,-0.347861,85.0774,-0.0298244,0.107325,-0.401237765327096,-0.11767500638961792,0.0183919,999,,,,,,,24.3,4.86,24.3,4.86,,,,,,,,,,,,,,,,,,,"A.J. Vukovich","sa3014525",691021
"Stuart Fairchild","CLE",3,14,12,3,2,1,0,0,2,1,1,0,4,0,0,0,,0,0,0.219652,0.0791554,0.274592,0.288266,0.296526,0.352359,0.287981,0.648885,0.132707,5.90023,0.288672,-0.00569328,0.025839,1.36919,-0.285013,84.1075,0.0201458,-0.0107976,-0.2420913353562355,-0.060797614976763725,0.0183107,999,,,,,,,10.7,3.566666666,10.7,3.566666666,,,,,,,,,,,,,,,,,,,"Stuart Fairchild","20321",656413
"Matt Koperniak","STL",3,14,13,3,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.238867,0.068797,0.209596,0.328236,0.295406,0.352252,0.284989,0.647657,0.113385,3.92485,0.286032,-0.0029145,-0.0173906,1.33519,-0.319017,82.9598,-0.0203051,0.06615,-0.30305130407214165,0.01614999771118164,0.0183019,999,,,,,,,6.8,2.266666666,6.8,2.266666666,,,,,,,,,,,,,,,,,,,"Matt Koperniak","sa3014834",689288
"Junior Perez","ATH",8,35,31,6,4,2,0,1,4,4,3,0,12,0,0,0,,1,0,0.20907,0.0957087,0.335694,0.285107,0.288504,0.362523,0.286324,0.651028,0.153453,5.77084,0.298355,-0.00143466,0.0425152,3.37591,-0.759607,78.9623,0.0410806,-0.0247328,-0.8267579786479473,-0.19973283633589745,0.0182272,999,,,,,,,28.7,3.5875,28.7,3.5875,,,,,,,,,,,,,,,,,,,"Junior Perez","sa3005744",678577
"Rodolfo Durán","SDP",2,6,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.224105,0.0548552,0.240036,0.228529,0.271003,0.366517,0.277597,0.63752,0.142412,3.62196,0.270836,-0.00146545,-0.00472708,0.571964,-0.184245,79.4869,-0.00619253,-0.002,-0.16179096465930343,0.1229999999050051,0.0178166,999,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Rodolfo Duran","sa877500",660710
"Bryan Ramos","BAL",3,14,13,3,2,1,0,0,1,2,1,0,3,0,0,0,,0,0,0.212805,0.0683549,0.242473,0.281907,0.277235,0.354066,0.277846,0.631301,0.141261,4.14037,0.255812,0.00115734,-0.0128079,1.25399,-0.400216,77.3856,-0.0116506,0.0255419,-0.38480302318930626,0.0755418948829174,0.0176587,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Bryan Ramos","25621",682868
"Samad Taylor","SDP",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.237422,0.0891779,0.242004,0.368497,0.310111,0.350494,0.293129,0.660605,0.113072,6.5705,0.304679,-0.000768916,0.0147813,0.713857,-0.113247,90.1265,0.0140124,-0.0225106,-0.06790223531424999,0.002489399164915085,0.0171352,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Samad Taylor","22274",669392
"Josh Rojas","KCR",3,14,12,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.233297,0.0940325,0.215835,0.435669,0.307293,0.342335,0.28823,0.649628,0.109039,4.87869,0.288765,-0.0107193,0.0113852,1.37203,-0.282177,80.078,0.000665902,-0.0384607,-0.32805934647331014,0.011539343744516373,0.0169161,999,,,,,,,10.7,3.566666666,10.7,3.566666666,,,,,,,,,,,,,,,,,,,"Josh Rojas","19734",668942
"Kevin Alcántara","CHC",3,14,13,3,2,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.231283,0.0776692,0.313878,0.24745,0.293686,0.366152,0.290032,0.659838,0.134868,4.20483,0.320543,0.000320663,-0.00610423,1.39252,-0.261691,86.059,-0.00578356,-0.0203628,-0.23710568761453032,-0.07036281190812588,0.0161976,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Kevin Alcantara","25971",682634
"Ryan Ward","LAD",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.226996,0.0784133,0.257849,0.304105,0.290409,0.423681,0.30704,0.714089,0.196684,4.98382,0.266082,-0.00150091,-0.00380078,0.792919,-0.034185,96.4267,-0.00530169,0.0332463,-0.03494758624583483,-0.04175373539328575,0.0159802,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Ryan Ward","sa1169792",669899
"Denzer Guzman","LAA",3,14,13,3,2,1,0,0,1,1,1,0,4,0,0,0,,0,0,0.216648,0.076014,0.299419,0.253872,0.282569,0.343169,0.276705,0.625739,0.126521,4.1253,0.294879,0.000621708,-0.00939636,1.24102,-0.413183,73.9772,-0.00877465,0.00554832,-0.43816809076815844,0.10554831894114614,0.0152689,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Denzer Guzman","28816",694203
